"","OBJECTID","GlobalID","CreationDate","Creator","Memorial","Is it a memorial?","Diameter at Breast Heigh (DBH)","Common Species Name","Height (ft)","SPECIES","SPECIES_BIN","x","y"
"831",859,"d26557d3-46b4-4b51-b227-c094d651537d","7/11/2024 7:39:41 PM","msmith18@macalester.edu_MacGIS",NA,"No",2,"Green ash",NA,"Green ash","Fraxinus pennsylvanica",-93.1711421934272,44.9373552789767
"832",860,"42aa7f72-dfab-4f35-b250-705bd13a173b","7/11/2024 7:40:14 PM","msmith18@macalester.edu_MacGIS",NA,"No",1,"Northern catalpa",NA,"Northern catalpa","Catalpa speciosa",-93.1710866739494,44.9373564782822
"833",861,"3364a1b7-ea85-4f45-94b3-897a54705b62","7/11/2024 7:41:06 PM","msmith18@macalester.edu_MacGIS",NA,"No",4,"Mulberry",NA,"Mulberry","Morus sp.",-93.17107129569,44.93734937847
"834",862,"6aafb122-2cb8-47e4-a8c1-81e7f74b4822","7/11/2024 7:43:28 PM","msmith18@macalester.edu_MacGIS",NA,"No",19.4,"Northern pin oak",NA,"Pin oak","Quercus palustris",-93.1707692371757,44.9371361744867
"835",863,"15fc2c5e-6137-49fb-9432-ea5acfad6f9f","7/11/2024 7:45:06 PM","msmith18@macalester.edu_MacGIS",NA,"No",47.59,"Northern catalpa",NA,"Northern catalpa","Catalpa speciosa",-93.1706681955709,44.9372247052447
"836",864,"76a9e789-67d7-4b7c-b1b7-443a58c76f43","7/15/2024 4:34:07 PM","areynol1@macalester.edu_MacGIS",NA,"No",18.63,"Japanese yew",NA,"Japanese yew","Taxus cuspidata",-93.1696004948551,44.9417981496131
"837",866,"70e76e3b-a1ff-4180-8f31-249779dd8baa","7/15/2024 5:00:00 PM","areynol1@macalester.edu_MacGIS",NA,"No",24.62,"River birch",NA,"River birch","Betula nigra",-93.1668142738817,44.9411326660425
"838",867,"e347f847-a953-4788-a5fe-171ff22528d9","7/15/2024 5:01:29 PM","areynol1@macalester.edu_MacGIS",NA,"No",17.6,"White ash",NA,"White ash","Fraxinus americana",-93.1666577846642,44.9411850180431
"839",868,"e5dbe318-8d4e-455e-8df9-e57174d43977","7/15/2024 5:03:16 PM","areynol1@macalester.edu_MacGIS",NA,"No",40.52,"American elm",NA,"American elm","Ulmus americana",-93.166509379386,44.9411399466061
"840",869,"5f29c1b5-e1d8-46ef-a175-e94006bb471b","7/15/2024 5:04:21 PM","areynol1@macalester.edu_MacGIS",NA,"No",42.7,"Northern catalpa",NA,"Northern catalpa","Catalpa speciosa",-93.166522739131,44.9409204222658
"841",870,"7bcaa3a5-c888-402c-86e0-c37eb667d15f","7/15/2024 5:05:23 PM","areynol1@macalester.edu_MacGIS",NA,"No",22.6,"American basswood",NA,"American basswood","Tilia americana",-93.166638984722,44.9408326049187
"842",871,"b4ab6428-fec0-4ad9-914c-8492c5d6af3a","7/15/2024 5:06:13 PM","areynol1@macalester.edu_MacGIS",NA,"No",18.89,"Silver maple",NA,"Silver maple","Acer saccharinum",-93.1667896106355,44.9408717084151
"843",872,"28265609-c182-46b4-8d47-4ce54e5aa20e","7/15/2024 5:07:33 PM","areynol1@macalester.edu_MacGIS",NA,"No",9.92,"Lilac",NA,"Lilac","Syringa sp.",-93.1668268709569,44.9409471251782
"844",873,"eab0d0fe-f9b8-4f4a-819d-40e6a4b6dd1d","7/15/2024 5:09:07 PM","areynol1@macalester.edu_MacGIS",NA,"No",14.2,"Ginkgo",NA,"Ginkgo","Ginkgo biloba",-93.1663610837023,44.9412498982645
"845",874,"55cc56e9-c057-4d8f-ad7c-ed41e108c0a1","7/15/2024 5:10:25 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.5,"Silver maple",NA,"Silver maple","Acer saccharinum",-93.1668935142729,44.9409125738519
"846",875,"cd1b9fd0-3c00-4808-b7d5-0656f3e020db","7/15/2024 5:11:05 PM","areynol1@macalester.edu_MacGIS",NA,"No",7,"Red maple",NA,"Red maple","Acer rubrum",-93.1668938718024,44.9408368505587
"847",876,"fe170a82-cce0-4c0a-aa95-82843ced337c","7/15/2024 5:11:26 PM","areynol1@macalester.edu_MacGIS",NA,"No",9.3,"Silver maple",NA,"Silver maple","Acer saccharinum",-93.1668915191147,44.9407474974786
"848",877,"0f72a5b1-edaa-442b-bd7b-f127d2503576","7/15/2024 5:15:27 PM","areynol1@macalester.edu_MacGIS",NA,"Yes",8.4,"Quaking aspen",NA,"Quaking aspen","Populus tremuloides",-93.1681075218024,44.9401021479561
"849",878,"dc1dc02d-c651-49ce-92e6-a9dc1e1e39a9","7/15/2024 5:16:33 PM","areynol1@macalester.edu_MacGIS",NA,"No",9,"Quaking aspen",NA,"Quaking aspen","Populus tremuloides",-93.1682435860252,44.9401022229886
"850",879,"da563800-b851-4ffa-8dc2-023b00eb0ff7","7/15/2024 5:17:27 PM","areynol1@macalester.edu_MacGIS",NA,"No",8,"Quaking aspen",NA,"Quaking aspen","Populus tremuloides",-93.1686417382237,44.9400995517048
"851",880,"25de8f8a-a427-4c26-a02e-2030da803e67","7/15/2024 5:17:56 PM","areynol1@macalester.edu_MacGIS",NA,"No",6.7,"Quaking aspen",NA,"Quaking aspen","Populus tremuloides",-93.168783123168,44.9400985247771
"852",881,"f4ed6777-778e-4189-a8ef-fc76511e0f2e","7/15/2024 5:23:43 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.3,"Swamp white oak",NA,"Swamp white oak","Quercus bicolor",-93.1712815311109,44.9380860494053
"853",882,"fa395fa8-d3e8-4813-8e49-151b6c3789de","7/15/2024 5:24:09 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.8,"Swamp white oak",NA,"Swamp white oak","Quercus bicolor",-93.1712676431566,44.9380087320193
"854",883,"7e6d4b6b-c261-4a89-b124-e4e320a6f503","7/15/2024 5:25:07 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.2,"Swamp white oak",NA,"Swamp white oak","Quercus bicolor",-93.1712890086873,44.9378854928926
"855",884,"7a182dac-cef4-457a-9584-4186d21deacd","7/15/2024 5:26:07 PM","areynol1@macalester.edu_MacGIS",NA,"No",10.3,"Swamp white oak",NA,"Swamp white oak","Quercus bicolor",-93.1713158054323,44.9377683644467
"856",885,"0797484e-a915-4e11-baea-9c091f0332fd","7/15/2024 5:27:02 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.9,"Swamp white oak",NA,"Swamp white oak","Quercus bicolor",-93.171345365395,44.937667757601
"857",886,"4f889ac0-c86e-41e3-9333-0d0fbd281f9d","7/15/2024 5:27:50 PM","areynol1@macalester.edu_MacGIS",NA,"No",8,"Swamp white oak",NA,"Swamp white oak","Quercus bicolor",-93.1713665198216,44.9375930779856
"858",893,"ddc76eb3-a67c-4b5e-87e0-55fc455cfcea","7/15/2024 5:36:54 PM","areynol1@macalester.edu_MacGIS",NA,"No",37.5,"American basswood",NA,"American basswood","Tilia americana",-93.17070905095,44.9364621646674
"859",894,"c2d2475d-bdc5-421f-9288-cab4307f4a76","7/15/2024 5:37:49 PM","areynol1@macalester.edu_MacGIS",NA,"No",18.4,"Honey locust",NA,"Honey locust","Gleditsia triacanthos",-93.1705514208722,44.936466303162
"860",895,"8e7c1f65-ac17-46b4-93b2-3ce02c307b1e","7/15/2024 5:39:56 PM","areynol1@macalester.edu_MacGIS",NA,"No",9.9,"White spruce",NA,"White spruce","Picea glauca",-93.1704632898546,44.9364426155543
"861",897,"85763620-15a7-48d4-b056-951a83edb4f4","7/15/2024 5:41:26 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.7,"Gray birch",NA,"Gray birch","Betula populifolia",-93.170482215561,44.936400040791
"862",898,"9f91c251-f3ee-4feb-8e9c-1e6dcf0daa41","7/15/2024 5:42:10 PM","areynol1@macalester.edu_MacGIS",NA,"No",8,"White spruce",NA,"White spruce","Picea glauca",-93.1704280938618,44.9364063649109
"863",899,"2d54a7c0-bb97-495f-a312-6c9695343949","7/15/2024 5:42:29 PM","areynol1@macalester.edu_MacGIS",NA,"No",9.1,"White spruce",NA,"White spruce","Picea glauca",-93.1704578280976,44.9363740950403
"864",900,"41bb2c33-f2e3-4818-8d2d-68575b9c85bd","7/15/2024 5:42:47 PM","areynol1@macalester.edu_MacGIS",NA,"No",9.3,"White spruce",NA,"White spruce","Picea glauca",-93.1704252902197,44.9363809183522
"865",901,"f4c50f12-24c4-40ad-8cb5-edf7575b62e8","7/15/2024 5:43:06 PM","areynol1@macalester.edu_MacGIS",NA,"No",9,"White spruce",NA,"White spruce","Picea glauca",-93.1704237639821,44.9363504709856
"866",902,"cb068f37-e8a1-4d16-9b87-7a322f737240","7/15/2024 5:44:13 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.9,"White spruce",NA,"White spruce","Picea glauca",-93.1704153593443,44.9363222321196
"867",903,"6810448e-0355-49df-ac15-ef1918cbeff1","7/15/2024 5:44:53 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.2,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1704724930947,44.9363245595516
"868",904,"b3d89589-9e83-4c69-ad76-1aac751b4638","7/15/2024 5:45:34 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.8,"White spruce",NA,"White spruce","Picea glauca",-93.1704306720266,44.9362932848352
"869",905,"aaf96d7c-6ba9-43a9-9dd3-eed046489b59","7/15/2024 5:45:59 PM","areynol1@macalester.edu_MacGIS",NA,"No",8,"White spruce",NA,"White spruce","Picea glauca",-93.1704653236404,44.9362967422817
"870",906,"c1e2076b-c958-46c5-9706-bc36e26875a5","7/15/2024 5:46:59 PM","areynol1@macalester.edu_MacGIS",NA,"No",12.2,"White spruce",NA,"White spruce","Picea glauca",-93.1705137688854,44.9363033773733
"871",907,"0a0afef1-cc47-4cdf-b674-5d749805faea","7/15/2024 5:47:52 PM","areynol1@macalester.edu_MacGIS",NA,"No",12.5,"Northern pin oak",NA,"Pin oak","Quercus palustris",-93.1702445545745,44.9362487411801
"872",908,"0523c728-9e9c-4634-b607-8916249fa683","7/15/2024 5:49:56 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.8,"Crabapple",NA,"Crabapple","Malus sp.",-93.1702206899306,44.9361159659458
"873",909,"59d917ce-89aa-4bb4-9bee-fdacef9074e8","7/15/2024 5:50:42 PM","areynol1@macalester.edu_MacGIS",NA,"No",4.2,"Crabapple",NA,"Crabapple","Malus sp.",-93.1702197646659,44.9360738157302
"874",910,"34ae16d0-55da-468a-908c-ec602f190a54","7/15/2024 5:51:13 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.5,"Crabapple",NA,"Crabapple","Malus sp.",-93.1702147547616,44.9360349569724
"875",911,"15312080-c5c7-4bfd-b75f-910315ed3734","7/15/2024 5:52:19 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.5,"Crabapple",NA,"Crabapple","Malus sp.",-93.1702153808873,44.9359931519987
"876",912,"8878590a-d76c-47a1-bc4a-6418ab40298b","7/15/2024 5:53:01 PM","areynol1@macalester.edu_MacGIS",NA,"No",12,"White spruce",NA,"White spruce","Picea glauca",-93.1704414913359,44.9361195950993
"877",913,"0631fc25-1ba3-4f73-8426-5ab26151598e","7/15/2024 5:53:45 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.1,"Crabapple",NA,"Crabapple","Malus sp.",-93.1705041137927,44.9361274676972
"878",914,"b30500a9-b816-4a37-a195-90bf3a5ebc1a","7/15/2024 5:54:39 PM","areynol1@macalester.edu_MacGIS",NA,"No",20,"Bur oak",NA,"Bur oak","Quercus macrocarpa",-93.1706136624432,44.9362009816848
"879",915,"a3510876-bcce-44ba-8abe-1be590e26766","7/15/2024 5:55:44 PM","areynol1@macalester.edu_MacGIS",NA,"No",13.7,"Crabapple",NA,"Crabapple","Malus sp.",-93.1706042948115,44.9361421916146
"880",916,"8f7bcf28-acd5-4591-b424-0f90d69ced19","7/15/2024 5:56:28 PM","areynol1@macalester.edu_MacGIS",NA,"No",24.6,"Northern pin oak",NA,"Pin oak","Quercus palustris",-93.1706009782314,44.9360875978741
"881",917,"cbfea815-da3f-4e4b-9ab1-b11a7d74e56a","7/15/2024 5:56:45 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.1,"White spruce",NA,"White spruce","Picea glauca",-93.1704836384924,44.9360809417724
"882",918,"c59ab236-31a0-4aac-ac18-bab24fe1eaa0","7/15/2024 5:57:26 PM","areynol1@macalester.edu_MacGIS",NA,"No",6.5,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1704891227072,44.9360359750701
"883",919,"34ffc7c1-6441-4073-a2f9-55f9cc37cbdb","7/15/2024 5:57:44 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.9,"White spruce",NA,"White spruce","Picea glauca",-93.1704348222432,44.9360159889392
"884",920,"0e99ed6a-bf11-4503-b9a2-64b18872adb5","7/15/2024 5:58:41 PM","areynol1@macalester.edu_MacGIS",NA,"No",13,"White spruce",NA,"White spruce","Picea glauca",-93.1704619908907,44.9359710775105
"885",921,"4de4da9d-2a63-48e3-b0c0-faff4083bd0e","7/15/2024 5:59:47 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.3,"Crabapple",NA,"Crabapple","Malus sp.",-93.1707842570073,44.9361833408546
"886",922,"639675f4-6e95-4d99-8142-9127c78c3a74","7/15/2024 6:00:50 PM","areynol1@macalester.edu_MacGIS",NA,"No",16.5,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1709142351441,44.9361604925343
"887",923,"d1177031-6e0c-4e81-a28e-080de27f1881","7/15/2024 6:01:43 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.6,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.171009447581,44.9361653019379
"888",924,"9508ecab-d7cf-4b51-9b73-0c8930ad4154","7/15/2024 6:02:31 PM","areynol1@macalester.edu_MacGIS",NA,"No",21.5,"Silver maple",NA,"Silver maple","Acer saccharinum",-93.1710098590094,44.9361087775884
"889",925,"3ef58573-2973-490f-9e7f-59a09921a30c","7/15/2024 6:04:01 PM","areynol1@macalester.edu_MacGIS",NA,"No",45,"Silver maple",NA,"Silver maple","Acer saccharinum",-93.1709394400743,44.9360961833348
"890",926,"1b562d99-5bcd-433f-817a-2bf65d16a340","7/15/2024 6:05:39 PM","areynol1@macalester.edu_MacGIS",NA,"No",18.6,"Bur oak",NA,"Bur oak","Quercus macrocarpa",-93.1705841770407,44.9359163360751
"891",927,"cc9d43ee-5ef0-4afc-82c0-be6c6af5ac0a","7/15/2024 6:06:13 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.7,"White spruce",NA,"White spruce","Picea glauca",-93.1708462317787,44.9359010836544
"892",928,"63d4f065-2da9-402a-b592-d0d2fc0de2f2","7/15/2024 6:06:31 PM","areynol1@macalester.edu_MacGIS",NA,"No",6,"White spruce",NA,"White spruce","Picea glauca",-93.1708936924701,44.9358825168395
"893",929,"63f1eed3-7129-4d4c-9be9-eff823d74449","7/15/2024 6:07:31 PM","areynol1@macalester.edu_MacGIS",NA,"No",14.9,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1709484861092,44.9358792590455
"894",930,"62b4f826-0e1d-4e7e-85c2-1b74fc818efe","7/15/2024 6:08:24 PM","areynol1@macalester.edu_MacGIS",NA,"No",17.9,"Red maple",NA,"Red maple","Acer rubrum",-93.1709428851134,44.9359603413686
"895",931,"abf568c1-8583-494d-bef8-cff6f75bd98c","7/15/2024 6:09:11 PM","areynol1@macalester.edu_MacGIS",NA,"No",11.7,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1709611128288,44.9360103515632
"896",932,"163b76b5-06c9-4098-be7c-3ffdee370d6f","7/15/2024 6:09:52 PM","areynol1@macalester.edu_MacGIS",NA,"No",2.7,"American elm",NA,"American elm","Ulmus americana",-93.1709858371604,44.9359472262684
"897",933,"d650d99d-ff62-4a42-ae99-83dc1ffa7416","7/15/2024 6:10:49 PM","areynol1@macalester.edu_MacGIS",NA,"No",21.9,"Silver maple",NA,"Silver maple","Acer saccharinum",-93.1710106387471,44.9358510161323
"898",934,"c051b0be-5c84-4537-84d5-eed76b609d5a","7/15/2024 6:12:20 PM","areynol1@macalester.edu_MacGIS",NA,"No",13.07,"Gray birch",NA,"Gray birch","Betula populifolia",-93.1705720893102,44.9358507560428
"899",935,"cacc5de1-a0b0-4767-a1e5-a408e9ac8b8e","7/15/2024 6:14:57 PM","areynol1@macalester.edu_MacGIS",NA,"No",12.95,"Gray birch",NA,"Gray birch","Betula populifolia",-93.1704220311319,44.9357847377893
"900",936,"9ce31356-fe19-4305-aac7-aaccc7c969c8","7/15/2024 6:15:43 PM","areynol1@macalester.edu_MacGIS",NA,"No",15.2,"White spruce",NA,"White spruce","Picea glauca",-93.170423584319,44.9357468664147
"901",937,"c8e86209-86d1-4e6b-a54a-0695710d4be2","7/15/2024 6:16:06 PM","areynol1@macalester.edu_MacGIS",NA,"No",5,"White spruce",NA,"White spruce","Picea glauca",-93.1704483185321,44.9357390370069
"902",938,"1f838208-3e83-466d-bcb5-5ca31b2f2f6e","7/15/2024 6:16:32 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.5,"White spruce",NA,"White spruce","Picea glauca",-93.1704870817349,44.9357340819425
"903",939,"7a49e103-79b5-4d8b-a9f5-28e8dfb37188","7/15/2024 6:18:16 PM","areynol1@macalester.edu_MacGIS",NA,"No",14.5,"Crabapple",NA,"Crabapple","Malus sp.",-93.1705464271375,44.9357567911668
"904",940,"07e86ad7-717d-430a-8330-fb3041be3aa8","7/15/2024 6:19:41 PM","areynol1@macalester.edu_MacGIS",NA,"No",13.49,"Gray birch",NA,"Gray birch","Betula populifolia",-93.1705461226086,44.935713624492
"905",941,"d37c525b-8b2f-4e3f-af91-dfab181efec0","7/15/2024 6:20:09 PM","areynol1@macalester.edu_MacGIS",NA,"No",8,"White spruce",NA,"White spruce","Picea glauca",-93.1704832603017,44.9356698358573
"906",942,"1e97f681-a7f6-43d0-99e3-aa5195b51cf4","7/15/2024 6:20:58 PM","areynol1@macalester.edu_MacGIS",NA,"No",7,"Crabapple",NA,"Crabapple","Malus sp.",-93.1704916433799,44.9356050765141
"907",943,"41b81256-4369-4be4-ad3c-e1c4bfcc82b1","7/15/2024 6:21:32 PM","areynol1@macalester.edu_MacGIS",NA,"No",5.1,"Crabapple",NA,"Crabapple","Malus sp.",-93.1704884651404,44.9355743889947
"908",944,"cbff37d8-feac-4fe3-9628-cd35231345d3","7/15/2024 6:23:05 PM","areynol1@macalester.edu_MacGIS",NA,"No",11.33,"Gray birch",NA,"Gray birch","Betula populifolia",-93.1704322368918,44.9352354191749
"909",945,"5154b6e8-8c7b-4615-a067-f8b9f0f61fce","7/15/2024 6:23:27 PM","areynol1@macalester.edu_MacGIS",NA,"No",8,"White spruce",NA,"White spruce","Picea glauca",-93.1704904665869,44.9352380073791
"910",946,"a46fe972-f52a-4546-acbb-ae78c81950e2","7/15/2024 6:24:27 PM","areynol1@macalester.edu_MacGIS",NA,"No",13.67,"Gray birch",NA,"Gray birch","Betula populifolia",-93.1705286890039,44.9352591282659
"911",947,"95a83e37-a446-4809-8d6a-b470ee8df718","7/15/2024 6:25:12 PM","areynol1@macalester.edu_MacGIS",NA,"No",8.5,"White spruce",NA,"White spruce","Picea glauca",-93.1706211525961,44.9353713887683
"912",948,"c0483278-a918-4086-af55-a7272d1b911e","7/15/2024 6:25:48 PM","areynol1@macalester.edu_MacGIS",NA,"No",11.2,"Crabapple",NA,"Crabapple","Malus sp.",-93.1706788145559,44.9353692469866
"913",949,"98d4cb6d-0fe7-4580-80c9-ceb30c276917","7/15/2024 6:27:11 PM","areynol1@macalester.edu_MacGIS",NA,"No",24.8,"Northern pin oak",NA,"Pin oak","Quercus palustris",-93.1706196901388,44.9354850309046
"914",950,"8246647e-2001-445b-bb66-9e3228e75549","7/15/2024 6:27:45 PM","areynol1@macalester.edu_MacGIS",NA,"No",7,"White spruce",NA,"White spruce","Picea glauca",-93.1708346228503,44.9356890437458
"915",951,"c46013f5-4cdb-416e-b7bd-8bf259d782c1","7/15/2024 6:28:16 PM","areynol1@macalester.edu_MacGIS",NA,"No",5,"White spruce",NA,"White spruce","Picea glauca",-93.1708759058275,44.9357060507184
"916",952,"90f971f4-2d2f-4e33-94eb-c7a21d81eb2b","7/15/2024 6:29:20 PM","areynol1@macalester.edu_MacGIS",NA,"No",15.5,"Red pine",NA,"Red pine","Pinus resinosa",-93.1709002789178,44.9356601959813
"917",953,"3fc657a3-1418-4cbf-a2dd-95e446b82e26","7/15/2024 6:29:58 PM","areynol1@macalester.edu_MacGIS",NA,"No",14.9,"Red pine",NA,"Red pine","Pinus resinosa",-93.1709418197115,44.9356836072876
"918",954,"7440b041-d2e7-40f7-8dfa-f9e8c4db3084","7/15/2024 6:30:38 PM","areynol1@macalester.edu_MacGIS",NA,"No",2.62,"American elm",NA,"American elm","Ulmus americana",-93.1710093227152,44.935726528521
"919",955,"f01025b2-8065-442a-8315-69f444328e6e","7/15/2024 6:31:21 PM","areynol1@macalester.edu_MacGIS",NA,"No",7.4,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.1709246618896,44.9355206608365
"920",956,"3c37e264-b3c0-4c48-be0a-2b3dfa89f332","7/15/2024 6:31:52 PM","areynol1@macalester.edu_MacGIS",NA,"No",3.4,"Eastern redbud",NA,"Eastern redbud","Cercis canadensis",-93.1708950408414,44.9355124453949
"921",957,"a680fe61-874c-4345-842e-af0fe64e594c","7/15/2024 6:32:39 PM","areynol1@macalester.edu_MacGIS",NA,"No",2,"White oak",NA,"White oak","Quercus alba",-93.1709949909932,44.9354745255108
"922",958,"96a20ba9-9201-433c-95c8-695b3db23c0d","7/15/2024 6:33:40 PM","areynol1@macalester.edu_MacGIS",NA,"No",18.5,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1709198747674,44.9354682915888
"923",959,"627c60c0-5718-4163-8cc7-1993343e37c9","7/15/2024 6:34:07 PM","areynol1@macalester.edu_MacGIS",NA,"No",2.8,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1710015262368,44.9354021088281
"924",960,"7a7eee3f-c15d-4fab-a60f-8a51a38af1b8","7/15/2024 6:35:17 PM","areynol1@macalester.edu_MacGIS",NA,"No",40.5,"Silver maple",NA,"Silver maple","Acer saccharinum",-93.1708239158304,44.9354229015197
"925",961,"8338b13a-e26e-48ef-8403-13fb97203049","7/15/2024 6:36:06 PM","areynol1@macalester.edu_MacGIS",NA,"No",19.1,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.170908251466,44.9353320277933
"926",962,"b6bdb5b0-0833-4bc2-bf66-68bbefc50355","7/15/2024 6:37:12 PM","areynol1@macalester.edu_MacGIS",NA,"No",19,"Red maple",NA,"Red maple","Acer rubrum",-93.1709126666856,44.9352412645735
"927",963,"875ba85f-2e14-4e53-a2a8-6d95abf38a37","7/15/2024 6:38:52 PM","areynol1@macalester.edu_MacGIS",NA,"No",14.1,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1704691756163,44.9351820938747
"928",964,"75d182a5-840e-460b-bcf4-1b9b360723c7","7/15/2024 6:39:59 PM","areynol1@macalester.edu_MacGIS",NA,"No",9,"White spruce",NA,"White spruce","Picea glauca",-93.1705283638138,44.935011329848
"929",965,"cb2a8b5b-49d3-480a-9eb8-1ba753a95fb8","7/15/2024 6:40:18 PM","areynol1@macalester.edu_MacGIS",NA,"No",14,"White spruce",NA,"White spruce","Picea glauca",-93.1704527068022,44.9349997038676
"930",966,"31d4aca0-9edd-48da-972d-b7eaad0daf4a","7/15/2024 6:40:46 PM","areynol1@macalester.edu_MacGIS",NA,"No",7,"White spruce",NA,"White spruce","Picea glauca",-93.1704843742126,44.9350462707316
"931",967,"8be9d0b1-bbf1-4984-b1e1-ab46d880c15d","7/15/2024 6:41:06 PM","areynol1@macalester.edu_MacGIS",NA,"No",12.83,"Gray birch",NA,"Gray birch","Betula populifolia",-93.1704341907276,44.9350764949445
"932",968,"59d8f3e9-e6dc-4493-9323-17bef646c9a3","7/15/2024 6:41:50 PM","areynol1@macalester.edu_MacGIS",NA,"No",15.4,"Sugar maple",NA,"Sugar maple","Acer saccharum",-93.1705422140388,44.9350797038179
"933",969,"a46221a8-6c87-4803-ab71-6b5ab0dfc21a","7/15/2024 6:42:45 PM","areynol1@macalester.edu_MacGIS",NA,"No",17.3,"Cypress",NA,"Cypress","Cupressus sp.",-93.1704917323131,44.9351076405951
"934",970,"ea84db03-988f-449d-930c-e17097466d8c","7/15/2024 6:43:44 PM","areynol1@macalester.edu_MacGIS",NA,"No",17.4,"Honey locust",NA,"Honey locust","Gleditsia triacanthos",-93.1707313570168,44.9351659624132
"935",971,"f9d884f9-d682-4dd5-aceb-0c5c42879ae6","7/15/2024 6:44:18 PM","areynol1@macalester.edu_MacGIS",NA,"No",16,"White spruce",NA,"White spruce","Picea glauca",-93.1708460278612,44.9351674307598
"936",972,"007346e1-d3d0-498f-92db-bc7a07f39080","7/15/2024 6:45:58 PM","areynol1@macalester.edu_MacGIS",NA,"No",2,"Kentucky coffeetree",NA,"Kentucky coffeetree","Gymnocladus Dioicus",-93.1710032411207,44.9352419869813
"937",973,"1646b275-114b-44c4-a039-ba7e56898d7d","7/15/2024 6:46:21 PM","areynol1@macalester.edu_MacGIS",NA,"No",1.9,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.1710114283662,44.9351583351498
"938",974,"5d2942b3-7d30-49dd-982e-7f3352c8030c","7/15/2024 6:46:44 PM","areynol1@macalester.edu_MacGIS",NA,"No",2.3,"Hackberry",NA,"Hackberry","Celtis occidentalis",-93.171004173572,44.9350867282356
